EE #,FLSA Category,PR Dept,HireDate,Reason,Craft Class Code,Project Code
284145,Non-Exempt,4145,08/20/2020,New hire,18-30-1001,55079.0
276252,Non-Exempt,4145,12/08/2020,New hire,18-125-701,55074.0
282595,Non-Exempt,4145,04/06/2021,New hire,18-125-501,55074.0
276680,Non-Exempt,4145,01/05/2021,New hire,18-125-501,55074.0
284458,Non-Exempt,4145,09/10/2020,New hire,,55070.0
246668,Non-Exempt,4145,09/05/2017,New hire,18-4-S429,55076.0
286197,Non-Exempt,4145,01/21/2021,New hire,18-198-400,55091.0
281560,Non-Exempt,4145,03/12/2021,New hire,18-T125-501,55074.0
286294,Non-Exempt,4145,02/01/2021,New hire,,55072.0
288865,Non-Exempt,4145,07/06/2021,New hire,18-T757-522,55074.0
272339,Non-Exempt,4145,09/25/2019,New hire,,55061.0
284843,Non-Exempt,4145,10/05/2020,New hire,,55071.0
286057,Non-Exempt,4145,01/12/2021,New hire,18-2-S271,55100.0
285637,Non-Exempt,4145,12/15/2020,New hire,18-8-1006,55075.0
288494,Non-Exempt,4145,06/22/2021,New hire,18-757-500,55074.0
279872,Non-Exempt,4145,01/07/2021,New hire,18-757-507,55074.0
276216,Non-Exempt,4145,01/07/2021,New hire,18-757-500,55074.0
276768,Non-Exempt,4145,01/05/2021,New hire,18-62-1002,
258676,Non-Exempt,4145,01/27/2021,New hire,18-40-1002,55076.0
275532,Non-Exempt,4145,05/30/2019,New hire,,
285349,Non-Exempt,4145,12/09/2020,New hire,,55071.0
281595,Non-Exempt,4145,02/17/2020,New hire,18-62-1001,
280019,Non-Exempt,4145,09/03/2019,New hire,,55061.0
279850,Non-Exempt,4145,01/07/2021,New hire,18-757-500,55074.0
289907,Non-Exempt,4145,08/23/2021,New hire,18-8-1004,55076.0
285392,Non-Exempt,4145,05/04/2021,New hire,18-757-500,55074.0
286005,Non-Exempt,4145,01/18/2021,New hire,,55071.0
271854,Non-Exempt,4145,09/16/2019,New hire,,55061.0
286768,Non-Exempt,4145,04/05/2021,New hire,18-64-1002,55085.0
276197,Non-Exempt,4145,12/02/2020,New hire,18-757-500,55074.0
280480,Non-Exempt,4145,02/04/2021,New hire,18-757-522,55074.0
286528,Non-Exempt,4145,05/13/2021,New hire,18-757-500,55074.0
285254,Non-Exempt,4145,11/03/2020,New hire,,55073.0
282696,Non-Exempt,4145,05/27/2020,New hire,18-40-1002,55075.0
284578,Non-Exempt,4145,09/15/2020,New hire,18-41-1003,55103.0
285055,Non-Exempt,4145,10/26/2020,New hire,,55071.0
284586,Non-Exempt,4145,09/16/2020,New hire,,55070.0
284576,Non-Exempt,4145,09/15/2020,New hire,18-41-1003,55103.0
288149,Non-Exempt,4145,06/09/2021,New hire,18-757-500,55074.0
287961,Non-Exempt,4145,06/03/2021,New hire,18-757-500,55074.0
285988,Non-Exempt,4145,03/02/2021,New hire,18-41-1003,55071.0
287580,Non-Exempt,4145,05/20/2021,New hire,18-757-510,55074.0
274409,Non-Exempt,4145,03/09/2019,New hire,,55061.0
281161,Non-Exempt,4145,11/05/2020,New hire,,55073.0
281160,Non-Exempt,4145,11/05/2020,New hire,18-64-1003,55802.0
286285,Non-Exempt,4145,01/26/2021,New hire,18-40-1002,55073.0
283033,Non-Exempt,4145,03/17/2021,New hire,18-41-1003,55072.0
286471,Non-Exempt,4145,02/22/2021,New hire,,55073.0
282118,Non-Exempt,4145,04/23/2020,New hire,18-2-3230,55093.0
276206,Non-Exempt,4145,07/11/2019,New hire,,55062.0
282549,Non-Exempt,4145,03/16/2021,New hire,18-41-1003,55072.0
287828,Non-Exempt,4145,06/01/2021,New hire,18-757-522,55074.0
283871,Non-Exempt,4145,04/15/2021,New hire,18-757-500,55074.0
286091,Non-Exempt,4145,01/12/2021,New hire,,55073.0
269984,Non-Exempt,4145,08/06/2019,New hire,,55061.0
259666,Non-Exempt,4145,12/03/2020,New hire,18-41-1001,55093.0
248522,Non-Exempt,4145,05/21/2019,New hire,18-2-S266,55100.0
223488,Non-Exempt,4145,10/26/2020,New hire,,55072.0
270850,Non-Exempt,4145,06/29/2021,New hire,18-77-400,55138.0
282418,Non-Exempt,4145,03/16/2021,New hire,,55072.0
290082,Non-Exempt,4145,08/31/2021,New hire,18-30-1001,55075.0
284192,Non-Exempt,4145,08/25/2020,New hire,,55070.0
289274,Non-Exempt,4145,07/21/2021,New hire,18-40-1002,55085.0
286452,Non-Exempt,4145,02/22/2021,New hire,,55073.0
284341,Non-Exempt,4145,09/03/2020,New hire,,55073.0
259348,Non-Exempt,4145,06/11/2019,New hire,,55061.0
287975,Non-Exempt,4145,06/03/2021,New hire,18-757-186,55074.0
281353,Non-Exempt,4145,03/04/2021,New hire,18-757-507,55074.0
286453,Non-Exempt,4145,02/22/2021,New hire,18-41-1002,55094.0
284412,Non-Exempt,4145,09/08/2020,New hire,,55070.0
287978,Non-Exempt,4145,06/03/2021,New hire,18-757-522,55074.0
283104,Non-Exempt,4145,06/24/2020,New hire,18-2-S271,55087.0
280650,Non-Exempt,4145,02/10/2021,New hire,18-T125-501,55074.0
248022,Non-Exempt,4145,08/03/2020,New hire,18-2-3070,55093.0
258655,Non-Exempt,4145,08/03/2020,New hire,18-77-401,55143.0
258666,Non-Exempt,4145,04/08/2019,New hire,18-47-601,55109.0
286405,Non-Exempt,4145,02/11/2021,New hire,,55071.0
276763,Non-Exempt,4145,01/05/2021,New hire,18-125-801,55074.0
286623,Non-Exempt,4145,03/15/2021,New hire,,55073.0
276711,Non-Exempt,4145,08/13/2019,New hire,,55061.0
281520,Non-Exempt,4145,03/09/2021,New hire,18-T125-501,55074.0
281517,Non-Exempt,4145,03/09/2021,New hire,18-T125-501,55074.0
280132,Non-Exempt,4145,01/19/2021,New hire,,55074.0
280013,Non-Exempt,4145,01/14/2021,New hire,18-T125-501,55074.0
287720,Non-Exempt,4145,05/27/2021,New hire,18-T757-500,55074.0
276056,Non-Exempt,4145,12/01/2020,New hire,18-T125-501,55074.0
279812,Non-Exempt,4145,01/06/2021,New hire,18-757-500,55074.0
276044,Non-Exempt,4145,12/01/2020,New hire,18-T125-501,55074.0
284190,Non-Exempt,4145,09/08/2020,New hire,,55071.0
282785,Non-Exempt,4145,06/03/2020,New hire,18-2-3210,55072.0
280554,Non-Exempt,4145,02/09/2021,New hire,18-T125-501,55074.0
287871,Non-Exempt,4145,05/25/2021,New hire,18-6-6520,55075.0
117538,Non-Exempt,4145,12/07/2020,New hire,,55073.0
289147,Non-Exempt,4145,07/15/2021,New hire,18-41-1001,55074.0
275689,Non-Exempt,4145,06/13/2019,New hire,,55061.0
286620,Non-Exempt,4145,03/15/2021,New hire,18-40-1002,55073.0
259217,Non-Exempt,4145,04/23/2018,New hire,,55060.0
288920,Non-Exempt,4145,07/08/2021,New hire,18-757-522,55074.0
248178,Non-Exempt,4145,02/23/2018,New hire,,55060.0
275513,Non-Exempt,4145,05/30/2019,New hire,,55061.0
282547,Non-Exempt,4145,03/16/2021,New hire,,55071.0
288396,Non-Exempt,4145,06/17/2021,New hire,18-757-522,55074.0
283358,Non-Exempt,4145,07/07/2020,New hire,,55070.0
282391,Non-Exempt,4145,03/15/2021,New hire,,55072.0
285524,Non-Exempt,4145,12/02/2020,New hire,18-8-1004,55091.0
280020,Non-Exempt,4145,09/03/2019,New hire,,55062.0
286174,Non-Exempt,4145,01/20/2021,New hire,,55072.0
275662,Non-Exempt,4145,06/18/2019,New hire,,55061.0
282333,Non-Exempt,4145,03/16/2021,New hire,18-30-1003,55072.0
284337,Non-Exempt,4145,09/03/2020,New hire,18-74-703,55138.0
275906,Non-Exempt,4145,06/27/2019,New hire,,55061.0
286479,Non-Exempt,4145,02/22/2021,New hire,18-40-1002,55073.0
288138,Non-Exempt,4145,06/09/2021,New hire,18-757-522,55074.0
275005,Non-Exempt,4145,01/12/2021,New hire,18-40-1003,55071.0
274779,Non-Exempt,4145,04/05/2019,New hire,,55062.0
273351,Non-Exempt,4145,08/17/2020,New hire,,55073.0
286527,Non-Exempt,4145,03/01/2021,New hire,18-64-1002,55073.0
288400,Non-Exempt,4145,06/17/2021,New hire,18-T757-502,55074.0
288403,Non-Exempt,4145,06/17/2021,New hire,18-T757-500,55074.0
289103,Non-Exempt,4145,07/15/2021,New hire,18-T757-500,55074.0
258962,Non-Exempt,4145,04/05/2018,New hire,,55060.0
285982,Non-Exempt,4145,01/06/2021,New hire,,55072.0
282197,Non-Exempt,4145,04/23/2020,New hire,,55069.0
287551,Non-Exempt,4145,05/19/2021,New hire,18-757-512,55074.0
259089,Non-Exempt,4145,05/21/2019,New hire,,55062.0
275150,Non-Exempt,4145,05/01/2019,New hire,18-8-1004,55105.0
259117,Non-Exempt,4145,05/01/2019,New hire,18-41-1001,55097.0
284213,Non-Exempt,4145,08/24/2020,New hire,,55070.0
286457,Non-Exempt,4145,02/22/2021,New hire,18-2-3070,55105.0
286735,Non-Exempt,4145,03/30/2021,New hire,18-41-1002,55094.0
285096,Non-Exempt,4145,10/27/2020,New hire,18-8-1005,55094.0
288207,Non-Exempt,4145,06/10/2021,New hire,18-757-522,55074.0
282304,Non-Exempt,4145,03/11/2021,New hire,18-40-1003,55072.0
281188,Non-Exempt,4145,03/02/2021,New hire,18-T125-501,55074.0
288199,Non-Exempt,4145,06/10/2021,New hire,18-757-502,55074.0
248050,Non-Exempt,4145,04/02/2019,New hire,18-2-S271,55156.0
271172,Non-Exempt,4145,07/08/2019,New hire,,
271177,Non-Exempt,4145,08/01/2018,New hire,,55060.0
259171,Non-Exempt,4145,04/17/2018,New hire,,55060.0
285232,Non-Exempt,4145,11/03/2020,New hire,,55073.0
271576,Non-Exempt,4145,08/28/2018,New hire,,55060.0
259066,Non-Exempt,4145,04/12/2019,New hire,18-2-S266,55093.0
284450,Non-Exempt,4145,09/10/2020,New hire,18-30-1002,55091.0
275350,Non-Exempt,4145,05/16/2019,New hire,,
286656,Non-Exempt,4145,03/17/2021,New hire,18-41-1003,55094.0
289236,Non-Exempt,4145,07/20/2021,New hire,18-73-1002,55096.0
286764,Non-Exempt,4145,03/30/2021,New hire,18-5-5020,55094.0
275603,Non-Exempt,4145,06/04/2019,New hire,,55061.0
271445,Non-Exempt,4145,08/28/2019,New hire,,55061.0
283937,Non-Exempt,4145,08/12/2020,New hire,,55070.0
287756,Non-Exempt,4145,05/27/2021,New hire,18-757-507,55074.0
286166,Non-Exempt,4145,01/18/2021,New hire,18-197-600,55105.0
275510,Non-Exempt,4145,11/03/2020,New hire,18-125-501,55074.0
285448,Non-Exempt,4145,11/17/2020,New hire,18-40-1002,55073.0
281842,Non-Exempt,4145,03/25/2021,New hire,18-757-522,55074.0
289270,Non-Exempt,4145,07/20/2021,New hire,18-2-3040,55094.0
271676,Non-Exempt,4145,09/10/2019,New hire,,55061.0
283342,Non-Exempt,4145,03/23/2021,New hire,18-40-1001,55075.0
276063,Non-Exempt,4145,07/09/2019,New hire,,55061.0
287936,Non-Exempt,4145,06/02/2021,New hire,18-125-501,55074.0
282150,Non-Exempt,4145,01/12/2021,New hire,18-5-5020,55073.0
271449,Non-Exempt,4145,08/28/2019,New hire,,55061.0
285418,Non-Exempt,4145,05/04/2021,New hire,18-125-501,55074.0
288203,Non-Exempt,4145,06/10/2021,New hire,18-757-522,55074.0
270658,Non-Exempt,4145,04/12/2019,New hire,18-2-S268,55093.0
271452,Non-Exempt,4145,08/28/2019,New hire,,55061.0
281694,Non-Exempt,4145,03/23/2021,New hire,18-T125-501,55074.0
289175,Non-Exempt,4145,07/15/2021,New hire,18-40-1002,55076.0
290587,Non-Exempt,4145,09/27/2021,New hire,18-8-1004,55076.0
286473,Non-Exempt,4145,02/22/2021,New hire,,55073.0
281120,Non-Exempt,4145,03/02/2021,New hire,18-41-1003,55071.0
282642,Non-Exempt,4145,05/27/2020,New hire,18-8-1005,55123.0
280501,Non-Exempt,4145,10/01/2019,New hire,,55061.0
280027,Non-Exempt,4145,01/14/2021,New hire,18-T125-501,55074.0
276102,Non-Exempt,4145,07/08/2019,New hire,,55062.0
289580,Non-Exempt,4145,08/03/2021,New hire,18-41-1002,55076.0
275970,Non-Exempt,4145,06/26/2019,New hire,,55061.0
288389,Non-Exempt,4145,06/17/2021,New hire,18-757-522,55074.0
290171,Non-Exempt,4145,09/07/2021,New hire,18-2-3230,55094.0
286443,Non-Exempt,4145,02/19/2021,New hire,18-2-S271,55094.0
283735,Non-Exempt,4145,04/13/2021,New hire,18-757-508,55074.0
259237,Non-Exempt,4145,07/15/2019,New hire,,55061.0
286493,Non-Exempt,4145,02/23/2021,New hire,18-40-1002,55073.0
259235,Non-Exempt,4145,07/15/2019,New hire,,55061.0
271199,Non-Exempt,4145,09/18/2019,New hire,18-797-600,55105.0
272217,Non-Exempt,4145,09/18/2019,New hire,18-2-S222,
284406,Non-Exempt,4145,09/09/2020,New hire,,55070.0
280364,Non-Exempt,4145,09/24/2019,New hire,,55061.0
280407,Non-Exempt,4145,01/28/2021,New hire,18-125-501,55074.0
290620,Non-Exempt,4145,09/28/2021,New hire,18-40-1002,55075.0
279968,Non-Exempt,4145,11/19/2020,New hire,18-2-3110,55087.0
285592,Non-Exempt,4145,12/09/2020,New hire,18-77-702,55143.0
283362,Non-Exempt,4145,12/03/2020,New hire,18-40-1003,55073.0
289703,Non-Exempt,4145,08/12/2021,New hire,18-757-522,55074.0
284470,Non-Exempt,4145,11/04/2020,New hire,,55074.0
270837,Non-Exempt,4145,04/22/2019,New hire,,
281993,Non-Exempt,4145,03/30/2021,New hire,18-757-507,55074.0
283845,Non-Exempt,4145,04/14/2021,New hire,18-757-502,55074.0
283725,Non-Exempt,4145,04/13/2021,New hire,18-757-184,55074.0
283247,Non-Exempt,4145,03/23/2021,New hire,,55071.0
290626,Non-Exempt,4145,09/28/2021,New hire,18-77-401,55143.0
283696,Non-Exempt,4145,07/28/2020,New hire,18-77-405,55812.0
290627,Non-Exempt,4145,09/28/2021,New hire,18-2-3230,55123.0
259515,Non-Exempt,4145,09/28/2020,New hire,,55073.0
289148,Non-Exempt,4145,07/19/2021,New hire,18-2-3070,55087.0
283005,Non-Exempt,4145,06/17/2020,New hire,,55069.0
280719,Non-Exempt,4145,02/24/2021,New hire,18-41-1001,55076.0
285014,Non-Exempt,4145,04/29/2021,New hire,18-757-522,55074.0
247859,Non-Exempt,4145,04/08/2019,New hire,18-2-3230,55076.0
289702,Non-Exempt,4145,08/12/2021,New hire,18-757-522,55074.0
276354,Non-Exempt,4145,10/13/2020,New hire,,55073.0
288868,Non-Exempt,4145,07/06/2021,New hire,18-757-184,55074.0
283481,Non-Exempt,4145,07/15/2020,New hire,,55069.0
280532,Non-Exempt,4145,02/09/2021,New hire,18-T757-502,55074.0
283007,Non-Exempt,4145,06/16/2020,New hire,,55070.0
276731,Non-Exempt,4145,08/14/2019,New hire,,55061.0
276759,Non-Exempt,4145,08/14/2019,New hire,,55061.0
276756,Non-Exempt,4145,08/14/2019,New hire,,55061.0
284185,Non-Exempt,4145,02/09/2021,New hire,18-41-1001,55085.0
282129,Non-Exempt,4145,03/30/2021,New hire,18-757-183,55074.0
282855,Non-Exempt,4145,04/13/2021,New hire,18-125-501,55074.0
286113,Non-Exempt,4145,01/13/2021,New hire,,55073.0
276125,Non-Exempt,4145,07/08/2019,New hire,,55062.0
248542,Non-Exempt,4145,12/08/2020,New hire,18-77-402,55143.0
279909,Non-Exempt,4145,08/21/2019,New hire,,55061.0
248016,Non-Exempt,4145,07/09/2019,New hire,,55061.0
276374,Non-Exempt,4145,07/23/2019,New hire,,55062.0
286661,Non-Exempt,4145,03/17/2021,New hire,18-40-1002,55073.0
280942,Non-Exempt,4145,02/25/2021,New hire,18-T125-501,55074.0
280631,Non-Exempt,4145,02/10/2021,New hire,18-T125-501,55074.0
288020,Non-Exempt,4145,06/01/2021,New hire,18-125-501,55074.0
282442,Non-Exempt,4145,05/11/2020,New hire,,55069.0
279818,Non-Exempt,4145,08/22/2019,New hire,,55061.0
286311,Non-Exempt,4145,02/03/2021,New hire,18-40-1003,55072.0
288981,Non-Exempt,4145,07/09/2021,New hire,18-757-522,55074.0
284180,Non-Exempt,4145,08/27/2020,New hire,18-40-1002,55306.0
282386,Non-Exempt,4145,03/16/2021,New hire,18-30-1003,55072.0
279851,Non-Exempt,4145,08/21/2019,New hire,18-2-3060,55094.0
282178,Non-Exempt,4145,04/20/2020,New hire,18-6-6270,55073.0
281910,Non-Exempt,4145,03/30/2021,New hire,18-757-522,55074.0
284175,Non-Exempt,4145,08/26/2020,New hire,,55069.0
286279,Non-Exempt,4145,01/26/2021,New hire,,55073.0
276287,Non-Exempt,4145,07/22/2019,New hire,,55062.0
271060,Non-Exempt,4145,03/11/2021,New hire,18-40-1002,55073.0
248479,Non-Exempt,4145,04/06/2019,New hire,18-5-S521,55086.0
276631,Non-Exempt,4145,08/06/2019,New hire,,55061.0
284369,Non-Exempt,4145,09/08/2020,New hire,,55073.0
283314,Non-Exempt,4145,07/06/2020,New hire,,55070.0
288496,Non-Exempt,4145,06/22/2021,New hire,18-757-500,55074.0
286482,Non-Exempt,4145,02/24/2021,New hire,18-74-601,55113.0
287538,Non-Exempt,4145,05/18/2021,New hire,18-125-501,55074.0
270166,Non-Exempt,4145,06/28/2018,New hire,,55060.0
275791,Non-Exempt,4145,01/18/2021,New hire,18-74-500,55113.0
286450,Non-Exempt,4145,02/22/2021,New hire,18-40-1002,55073.0
286369,Non-Exempt,4145,02/11/2021,New hire,18-40-1001,55072.0
289705,Non-Exempt,4145,08/12/2021,New hire,18-757-522,55074.0
288141,Non-Exempt,4145,06/09/2021,New hire,18-757-522,55074.0
290808,Non-Exempt,4145,08/24/2020,New hire,18-8-1005,55089.0
276347,Non-Exempt,4145,07/22/2019,New hire,,55062.0
286805,Non-Exempt,4145,04/07/2021,New hire,18-73-1003,55073.0
283313,Non-Exempt,4145,07/06/2020,New hire,,55070.0
275805,Non-Exempt,4145,06/19/2019,New hire,18-2-S231,55113.0
287579,Non-Exempt,4145,05/20/2021,New hire,18-T757-522,55074.0
282591,Non-Exempt,4145,04/06/2021,New hire,18-125-501,55074.0
275988,Non-Exempt,4145,06/27/2019,New hire,,55062.0
275794,Non-Exempt,4145,06/18/2019,New hire,,55062.0
289672,Non-Exempt,4145,08/10/2021,New hire,18-74-500,55113.0
280380,Non-Exempt,4145,09/15/2020,New hire,,55069.0
286508,Non-Exempt,4145,02/24/2021,New hire,18-8-1006,55076.0
288497,Non-Exempt,4145,06/22/2021,New hire,18-757-500,55074.0
284203,Non-Exempt,4145,08/25/2020,New hire,,55070.0
283808,Non-Exempt,4145,08/06/2020,New hire,,55069.0
270580,Non-Exempt,4145,01/13/2021,New hire,18-40-1001,55071.0
286070,Non-Exempt,4145,01/13/2021,New hire,18-40-1001,55071.0
271233,Non-Exempt,4145,01/13/2021,New hire,,55071.0
290261,Non-Exempt,4145,09/10/2021,New hire,18-74-403,55812.0
274687,Non-Exempt,4145,08/20/2020,New hire,,
275638,Non-Exempt,4145,11/09/2020,New hire,18-6-A622,55309.0
289706,Non-Exempt,4145,08/12/2021,New hire,18-757-506,55074.0
283898,Non-Exempt,4145,08/10/2020,New hire,,55073.0
286734,Non-Exempt,4145,03/30/2021,New hire,18-40-1002,55075.0
284156,Non-Exempt,4145,08/24/2020,New hire,18-41-1003,55073.0
281189,Non-Exempt,4145,03/02/2021,New hire,18-T125-501,55074.0
275668,Non-Exempt,4145,06/18/2019,New hire,,55061.0
247337,Non-Exempt,4145,12/04/2017,New hire,,
274198,Non-Exempt,4145,03/15/2021,New hire,,55072.0
283905,Non-Exempt,4145,04/15/2021,New hire,18-8-1004,55074.0
275131,Non-Exempt,4145,04/30/2019,New hire,,
284434,Non-Exempt,4145,09/09/2020,New hire,18-40-1002,55087.0
270623,Non-Exempt,4145,07/17/2018,New hire,,55060.0
288235,Non-Exempt,4145,06/09/2021,New hire,18-757-522,55074.0
288227,Non-Exempt,4145,06/10/2021,New hire,18-757-522,55074.0
282882,Non-Exempt,4145,04/13/2021,New hire,18-125-501,55074.0
287881,Non-Exempt,4145,06/02/2021,New hire,18-757-185,55074.0
279820,Non-Exempt,4145,08/22/2019,New hire,,55061.0
284345,Non-Exempt,4145,09/04/2020,New hire,,55070.0
276161,Non-Exempt,4145,07/10/2019,New hire,,55062.0
284698,Non-Exempt,4145,09/28/2020,New hire,18-8-1006,55075.0
284206,Non-Exempt,4145,04/20/2021,New hire,18-757-500,55074.0
272368,Non-Exempt,4145,09/25/2019,New hire,,55061.0
286608,Non-Exempt,4145,03/08/2021,New hire,18-40-1002,55075.0
286736,Non-Exempt,4145,03/30/2021,New hire,18-8-1006,55094.0
287760,Non-Exempt,4145,05/28/2021,New hire,18-757-500,55074.0
285513,Non-Exempt,4145,12/01/2020,New hire,18-41-1001,55071.0
276527,Non-Exempt,4145,08/05/2019,New hire,,55061.0
283695,Non-Exempt,4145,07/29/2020,New hire,,55069.0
286012,Non-Exempt,4145,01/06/2021,New hire,18-8-1005,55094.0
280527,Non-Exempt,4145,10/07/2019,New hire,,55061.0
216919,Non-Exempt,4145,11/10/2020,New hire,,55071.0
273281,Non-Exempt,4145,03/02/2020,New hire,,
283606,Non-Exempt,4145,07/22/2020,New hire,,55070.0
287559,Non-Exempt,4145,05/19/2021,New hire,18-125-501,55074.0
290471,Non-Exempt,4145,09/21/2021,New hire,18-2-S268,55100.0
287561,Non-Exempt,4145,05/19/2021,New hire,18-125-501,55074.0
286018,Non-Exempt,4145,01/06/2021,New hire,,55073.0
284958,Non-Exempt,4145,04/29/2021,New hire,18-757-522,55074.0
289892,Non-Exempt,4145,08/24/2021,New hire,18-8-1005,55075.0
275431,Non-Exempt,4145,05/23/2019,New hire,,55061.0
259562,Non-Exempt,4145,05/14/2019,New hire,,55062.0
289900,Non-Exempt,4145,08/24/2021,New hire,18-40-1002,55075.0
287833,Non-Exempt,4145,06/01/2021,New hire,18-757-522,55074.0
287724,Non-Exempt,4145,05/27/2021,New hire,18-757-522,55074.0
284338,Non-Exempt,4145,09/03/2020,New hire,18-30-1001,55091.0
286080,Non-Exempt,4145,01/12/2021,New hire,,55073.0
285546,Non-Exempt,4145,12/04/2020,New hire,18-40-1002,55086.0
284807,Non-Exempt,4145,04/27/2021,New hire,18-757-522,55074.0
286402,Non-Exempt,4145,02/11/2021,New hire,18-41-1001,55074.0
287943,Non-Exempt,4145,06/03/2021,New hire,18-125-501,55074.0
282024,Non-Exempt,4145,03/31/2021,New hire,18-757-522,55074.0
284346,Non-Exempt,4145,09/04/2020,New hire,,55070.0
282999,Non-Exempt,4145,03/17/2021,New hire,18-197-400,55105.0
286417,Non-Exempt,4145,02/18/2021,New hire,18-2-3220,55075.0
288029,Non-Exempt,4145,06/08/2021,New hire,18-125-501,55074.0
283289,Non-Exempt,4145,03/23/2021,New hire,18-30-1001,55071.0
280346,Non-Exempt,4145,01/26/2021,New hire,18-125-503,55074.0
271632,Non-Exempt,4145,08/28/2018,New hire,,55060.0
283361,Non-Exempt,4145,07/07/2020,New hire,18-2-3230,55076.0
272329,Non-Exempt,4145,09/25/2019,New hire,,55061.0
282443,Non-Exempt,4145,05/18/2020,New hire,18-8-1004,55156.0
284103,Non-Exempt,4145,04/20/2021,New hire,18-757-502,55074.0
203389,Non-Exempt,4145,04/28/2020,New hire,18-8-1004,55087.0
287668,Non-Exempt,4145,05/25/2021,New hire,18-757-500,55074.0
272351,Non-Exempt,4145,09/25/2019,New hire,,55061.0
276276,Non-Exempt,4145,12/08/2020,New hire,18-125-501,55074.0
283486,Non-Exempt,4145,07/15/2020,New hire,,55069.0
286634,Non-Exempt,4145,03/16/2021,New hire,18-40-1002,55076.0
271917,Non-Exempt,4145,09/16/2019,New hire,,55061.0
285399,Non-Exempt,4145,01/14/2021,New hire,,55071.0
284547,Non-Exempt,4145,09/16/2020,New hire,18-40-1002,55087.0
284596,Non-Exempt,4145,09/21/2020,New hire,,55071.0
286188,Non-Exempt,4145,01/19/2021,New hire,,55073.0
280893,Non-Exempt,4145,02/25/2021,New hire,,55074.0
286826,Non-Exempt,4145,04/13/2021,New hire,18-5-S507,55126.0
289661,Non-Exempt,4145,08/10/2021,New hire,18-125-501,55074.0
286236,Non-Exempt,4145,01/25/2021,New hire,18-40-1002,55090.0
286083,Non-Exempt,4145,01/12/2021,New hire,18-40-1002,55073.0
289545,Non-Exempt,4145,08/04/2021,New hire,18-41-1001,55087.0
275497,Non-Exempt,4145,05/28/2019,New hire,,55061.0
290312,Non-Exempt,4145,09/13/2021,New hire,18-2-3220,55115.0
284013,Non-Exempt,4145,08/17/2020,New hire,18-8-1004,55105.0
282893,Non-Exempt,4145,06/10/2020,New hire,,55069.0
235995,Non-Exempt,4145,11/16/2017,New hire,18-77-402,55113.0
258659,Non-Exempt,4145,12/10/2020,New hire,18-2-S271,55094.0
259474,Non-Exempt,4145,05/21/2018,New hire,,55060.0
286515,Non-Exempt,4145,02/25/2021,New hire,,55073.0
288979,Non-Exempt,4145,07/09/2021,New hire,18-757-522,55074.0
284574,Non-Exempt,4145,11/02/2020,New hire,18-8-1006,55071.0
259477,Non-Exempt,4145,05/21/2018,New hire,,55060.0
284420,Non-Exempt,4145,12/10/2020,New hire,18-5-A522,55076.0
284591,Non-Exempt,4145,12/10/2020,New hire,,55073.0
285607,Non-Exempt,4145,12/10/2020,New hire,,55073.0
286359,Non-Exempt,4145,02/08/2021,New hire,,55073.0
271361,Non-Exempt,4145,07/09/2019,New hire,,55062.0
289662,Non-Exempt,4145,08/10/2021,New hire,18-125-501,55074.0
288392,Non-Exempt,4145,06/17/2021,New hire,18-757-522,55074.0
276299,Non-Exempt,4145,01/04/2021,New hire,18-41-1002,55076.0
248167,Non-Exempt,4145,11/19/2020,New hire,18-197-600,55105.0
259101,Non-Exempt,4145,05/21/2019,New hire,,
286085,Non-Exempt,4145,01/12/2021,New hire,18-197-400,55105.0
279904,Non-Exempt,4145,08/22/2019,New hire,,55061.0
280826,Non-Exempt,4145,02/23/2021,New hire,18-125-501,55074.0
288549,Non-Exempt,4145,06/23/2021,New hire,18-125-501,55074.0
259369,Non-Exempt,4145,05/08/2018,New hire,,
287675,Non-Exempt,4145,05/25/2021,New hire,18-4-S406,55117.0
284176,Non-Exempt,4145,08/26/2020,New hire,,55073.0
281790,Non-Exempt,4145,03/12/2020,New hire,18-30-1003,55071.0
271284,Non-Exempt,4145,05/08/2019,New hire,,55061.0
285284,Non-Exempt,4145,11/09/2020,New hire,,55071.0
285522,Non-Exempt,4145,12/01/2020,New hire,,55071.0
283864,Non-Exempt,4145,04/14/2021,New hire,18-757-502,55074.0
283960,Non-Exempt,4145,03/09/2021,New hire,18-77-703,55105.0
283366,Non-Exempt,4145,07/08/2020,New hire,,55070.0
286489,Non-Exempt,4145,02/25/2021,New hire,,55071.0
284182,Non-Exempt,4145,08/25/2020,New hire,,55069.0
270977,Non-Exempt,4145,07/25/2018,New hire,,55060.0
284418,Non-Exempt,4145,09/08/2020,New hire,,55070.0
284419,Non-Exempt,4145,09/08/2020,New hire,,55070.0
286908,Non-Exempt,4145,05/04/2021,New hire,18-62-1003,55086.0
275793,Non-Exempt,4145,06/18/2019,New hire,,55061.0
272062,Non-Exempt,4145,09/16/2019,New hire,,55062.0
284491,Non-Exempt,4145,04/20/2021,New hire,18-757-522,55074.0
284289,Non-Exempt,4145,09/02/2020,New hire,18-40-1001,55073.0
284323,Non-Exempt,4145,09/03/2020,New hire,18-30-1000,55100.0
272070,Non-Exempt,4145,03/23/2021,New hire,18-30-1001,55100.0
286622,Non-Exempt,4145,03/15/2021,New hire,18-40-1002,55073.0
289085,Non-Exempt,4145,07/13/2021,New hire,18-41-1001,55074.0
275938,Non-Exempt,4145,06/25/2019,New hire,,55061.0
